subject_id,label,source_file,channel,window_index,start_s,end_s,annotation_event,annotation_stage,annotation_location,signal_transform,n_samples,duration_s,mean,std,min,max,ptp,rms,line_length,zero_crossing_rate,sample_entropy,skewness,kurtosis,hjorth_mobility,hjorth_complexity,bp_delta,rel_bp_delta,bp_theta,rel_bp_theta,bp_alpha,rel_bp_alpha,bp_beta,rel_bp_beta,rectified_mean,rectified_std,envelope_mean,envelope_std,envelope_cv,burst_fraction,burst_rate_hz,p95_abs,ratio_theta_beta,ratio_alpha_beta,ratio_alpha_delta,relative_time_quantile,time_match_rank,evt_active_fraction,evt_burst_duration_median_s,evt_interburst_gap_median_s
brux2,bruxism,brux2.edf,EMG1-EMG2,3,13290.0,13320.0,SLEEP-S2,S2,ROC-LOC,none,7680.0,30.0,-0.0003834916577648897,2.2842744386602305e-06,-1.3947810163283993e-05,1.768750000000001,1.4146981627296598,2.2842745825199675e-06,0.29047962624300705,-0.18723404255319184,2.037795050788626,-0.4692185884577477,2.1068391447967185,1.1550997919431143,1.3163672413270502,6.3702777257783286e-12,0.002085673338445,1.259851783056719e-10,0.0412484256954878,2.6753140394890455e-10,0.0875916467746835,2.650098551006236e-09,0.8676607410252749,0.1372277535222618,0.13014640744256786,0.13751781028142984,0.13283724446690762,0.3945835506175751,0.1309895833333333,23.866666666666667,0.30452575792257935,0.0475398087583707,0.1009514924821658,41.99681952111708,0.1071428571428571,1,0.854296875,0.70703125,0.1015625
brux2,bruxism,brux2.edf,EMG1-EMG2,5,14280.0,14310.0,SLEEP-S2,S2,ROC-LOC,none,7680.0,30.0,0.0006616721349000358,2.2983328431366754e-06,-8.881428353425911e-06,0.6437499999999997,0.0708661417322836,2.2983328550963216e-06,1.0539954566236123,3.56595744680851,2.1375095548369263,-0.0089249548572174,0.1536736111146619,1.3512738456102775,1.1761859540181092,4.456905654768692e-12,0.0031263874293924,3.051896336999753e-11,0.0214081496959579,1.3979437075981259e-10,0.0980616143345291,1.2475365610722974e-09,0.8751099808610096,0.24171005671520415,0.024599406443475864,0.24164638656759813,-0.025425278159489587,-0.951431659175566,0.1536458333333333,32.9,0.396582036217509,0.0244633819338853,0.112056331751636,31.36579088458801,0.1785714285714285,2,0.9618489583333333,1.43359375,0.091796875
brux2,bruxism,brux2.edf,EMG1-EMG2,8,18570.0,18600.0,SLEEP-S2,S2,ROC-LOC,none,7680.0,30.0,1.987003408110099e-06,1.412968104877983e-06,-5.920952235617275e-06,-1.5937500000000004,-1.377952755905512,1.41296816886066e-06,-0.9777653160361157,0.18723404255319184,2.107446931153645,-0.1154726216322559,0.2120061480458188,1.1934573877760564,1.2748893801994827,2.96153398926262e-12,0.0028857904160121,2.7374946976068784e-11,0.0266748110637245,9.360618223473219e-11,0.091212130116302,9.010195804420987e-10,0.8779752922999418,-0.468749456161307,-0.5039430759497757,-0.4679064415767551,-0.10399778356787512,-0.6818400064048781,0.1571614583333333,31.6,-1.3424195025179309,0.0303821887673482,0.1038891765135702,31.60733004385974,0.2857142857142857,3,0.08645833333333333,0.4140625,2.0
brux2,bruxism,brux2.edf,EMG1-EMG2,10,18660.0,18690.0,SLEEP-S2,S2,ROC-LOC,none,7680.0,30.0,-4.967508520270609e-05,1.408744018360152e-06,-7.691133831832748e-06,-1.2062499999999998,-0.910761154855643,1.4087440990757772e-06,-1.0222346839638843,-0.6808510638297852,2.054535034923334,-0.1718509608364965,0.5280204037152543,1.1822964170607737,1.273986406477868,3.661610683840201e-12,0.0040122317877467,2.3474918367450478e-11,0.0257227820817546,7.686068767327736e-11,0.0842205578194834,8.085743786786278e-10,0.886000207288446,-0.4815893624853558,-0.4944725252677344,-0.4805737767562703,-0.08240626068635787,-0.3945835506175751,0.1546875,30.433333333333334,-1.3128012297166696,0.0290324786271526,0.0950570407621412,20.99095024287724,0.3571428571428571,4,0.07604166666666666,0.33203125,0.927734375
brux2,bruxism,brux2.edf,EMG1-EMG2,13,20910.0,20940.0,SLEEP-S2,S2,ROC-LOC,none,7680.0,30.0,0.00021658337148379954,2.0446121562523484e-06,-1.483290096139173e-05,1.29375,1.3674540682414709,2.0446121671008063e-06,-0.29047962624300666,-0.53617021276596,1.9730986328362952,-0.6093776053481056,3.988808034089497,1.1055420544949934,1.3624561000550175,9.922544094900178e-12,0.003934034050494,1.1072665524956774e-10,0.043900276772063,2.763909896516805e-10,0.1095819332360853,2.1226691721710367e-09,0.841583843960627,-0.1012980717597338,0.036172151270513375,-0.10132252257530346,0.18608910634520667,1.4000105120031614,0.11875,20.966666666666665,-0.18285994964138508,0.0521638777729635,0.1302091693209976,27.854851236562933,0.4642857142857143,5,0.5291666666666667,0.4609375,0.3828125
brux2,bruxism,brux2.edf,EMG1-EMG2,15,21060.0,21090.0,SLEEP-S2,S2,ROC-LOC,none,7680.0,30.0,-0.00014107724197568762,1.7976982913516716e-06,-1.1811384098886007e-05,-0.2187499999999998,0.2125984251968508,1.7976983811736211e-06,-0.8863477254543353,-2.042553191489363,2.090898326413937,-1.0358209864384886,5.46853521885979,0.9902594187273877,1.4620766954035551,9.244758090818344e-12,0.0036908946682417,9.814035072202319e-11,0.039181738847125,2.5447945357916126e-10,0.1015988573378947,2.141491822510907e-09,0.8549732369567237,-0.29938682741010947,-0.11412356385402322,-0.29868477659405435,0.0895358984242727,1.048568340824434,0.1067708333333333,17.933333333333334,-0.8539504806958649,0.0458280296428838,0.1188327925907198,27.526891572414826,0.5357142857142857,6,0.12434895833333333,0.345703125,0.669921875
brux2,bruxism,brux2.edf,EMG1-EMG2,18,22860.0,22890.0,SLEEP-S2,S2,ROC-LOC,none,7680.0,30.0,0.0010550988097054802,1.2002179652205672e-06,-5.646268884480391e-06,-0.7937500000000001,-1.0892388451443569,1.2002181294614387e-06,-1.4754864841696134,-1.021276595744685,1.968068374750019,0.0287178012476056,1.3952210720119504,1.1739802628227896,1.285150978766996,2.773988338763611e-12,0.0042284239682761,2.0223196104739143e-11,0.0308264623644893,7.814147226737937e-11,0.1191119910760134,5.544353890633734e-10,0.8451325678683351,-0.6760386295526554,-0.5866684508924553,-0.6749795715899582,-0.0016700769893131465,1.3243943378583556,0.143359375,25.73333333333333,-1.6486763378096543,0.0364752981206752,0.1409388249898449,28.16935860019068,0.6428571428571429,7,0.06341145833333334,0.796875,3.0
brux2,bruxism,brux2.edf,EMG1-EMG2,20,24510.0,24540.0,SLEEP-S2,S2,ROC-LOC,none,7680.0,30.0,-1.987003408110099e-06,2.9276630983839275e-06,-2.8353425911796125e-05,10.24375,7.45144356955381,2.927663129843559e-06,1.1110448336952867,1.4382978723404245,1.7747924667250954,0.1004347667444152,16.452425551500678,1.2881997834390355,1.1998861756800092,3.725752117526582e-12,0.0024479052838166,3.3808130408934866e-11,0.0222127233517977,1.3437905966540783e-10,0.0882901491599064,1.3480626634501801e-09,0.8857083382579712,0.3750381333896254,0.8038583292898301,0.3752704886412452,0.8569836206868522,4.946515289940621,0.0903645833333333,16.533333333333335,0.9466123976295847,0.0250790496062012,0.099683095829895,36.06763290377411,0.7142857142857143,8,0.855078125,0.66015625,0.1328125
brux2,bruxism,brux2.edf,EMG1-EMG2,23,25380.0,25410.0,SLEEP-S2,S2,ROC-LOC,none,7680.0,30.0,0.000741152271224373,2.157427377967264e-06,-9.980161757973448e-06,-0.14375000000000016,-0.07086614173228302,2.1574274008098475e-06,0.4388037204252015,1.4723404255319155,2.120894018584859,-0.1378178460827555,0.4027890633682007,1.2398845626460722,1.2493334665718918,3.987089221408313e-12,0.0020675002426973,5.3675569237517155e-11,0.0278334008252487,1.7351854533897308e-10,0.0899778296092669,1.691406761874363e-09,0.8770769091141692,0.10129807175973402,-0.024599406443475653,0.10132252257530346,0.0016700769893131465,-0.57748166997215,0.1549479166666666,31.0,0.18285994964138508,0.0317342761347575,0.1025883006088289,43.52010594778795,0.8214285714285714,9,0.877734375,0.90625,0.1171875
brux2,bruxism,brux2.edf,EMG1-EMG2,25,26250.0,26280.0,SLEEP-S2,S2,ROC-LOC,none,7680.0,30.0,-0.0010630468233379174,2.545690795231941e-06,-8.911948725774455e-06,0.14374999999999946,-0.1338582677165353,2.5456912314303386e-06,1.1959402503143328,0.9787234042553149,2.165291988213622,-0.0504199786382647,0.0322843879654071,1.2676578043387348,1.2020668867988458,2.062215368481326e-12,0.0010907334188569,2.530478330719329e-11,0.0133840399174291,6.719351276991827e-11,0.0355395517988579,1.7959577622631087e-09,0.9499061931628264,0.4321908929946008,0.18267792783419642,0.43121524715008425,-0.018515857482520992,-1.0847938804757662,0.1649739583333333,33.46666666666667,0.9446929523373524,0.0140898543601083,0.0374137489098,32.58316943850607,0.8928571428571429,10,0.9834635416666667,6.033203125,0.09765625
n1,control,n1.edf,EMG1-EMG2,14,6210.0,6240.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,5.762749586670865e-05,1.0731612849452529e-06,-1.260598118393933e-05,2.4829879549194995,3.2235810993845986,1.0731612991925946e-06,-2.393301482660889,1.0963302752293598,1.84152724373244,0.0898885387108324,19.724423444618363,0.7068781614078795,0.0,1.5300575251059337e-12,0.0025215217337464,1.8333807279130253e-11,0.0302139578140664,4.6344955668978006e-11,0.0763760911281767,5.393030348933374e-10,0.8887667955260804,-0.5562345578019106,-0.22236302426479224,-0.5548377997464903,0.15404772589851207,7.558412809080101,0.0882161458333333,22.2,-1.4118592489504045,0.0339953719762698,0.0859349061110772,30.2896818639347,0.1014492753623188,1,0.046158854166666666,0.318359375,0.291015625
n1,control,n1.edf,EMG1-EMG2,26,8190.0,8220.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.0013731241256517857,2.0579776613740843e-06,-9.709482626721195e-06,-1.3567682517811546,-1.0750282194944079,2.0579779774683373e-06,1.0097357645811305,-1.8302752293577949,2.2692791836764257,-0.109400125032094,0.0441309165440468,0.6190532145646636,1.3738873396069793,1.377187646420022e-12,0.000318974014877,2.7690439232945536e-11,0.0064134546942825,6.351497494572226e-11,0.0147108686430016,4.224729238304806e-09,0.9785005336152776,0.3510580985507425,0.23990286498243438,0.3502281923527145,-0.01336920185887106,-0.8682257254989657,0.1638671875,37.2,0.8417146545778569,0.0065543701551052,0.0150340936337041,46.11933247501055,0.1884057971014492,2,1.0,30.0,3.0
n1,control,n1.edf,EMG1-EMG2,38,11850.0,11880.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.00021262558819788713,1.8419109816094464e-06,-8.546356352537198e-06,-0.6432317482188455,-0.924971780505592,1.8419109817166392e-06,0.90584898329275,1.0504587155963272,2.0774119144569614,0.0393429606095902,0.3566169172571838,0.6847607971209954,1.2850437012541935,3.67748673111478e-12,0.0016561737326236,6.036667262325039e-11,0.0271864196486739,1.3349939911277778e-10,0.060122092694702,2.0214423715207803e-09,0.9103662371910878,0.1698493908576633,0.12099787915887736,0.16984242653206946,-0.008831676173105634,-0.4246041367472902,0.1576822916666666,40.13333333333333,0.4342204043886555,0.0298631677428602,0.0660416547083372,36.30180307198805,0.2753623188405797,3,0.9964192708333334,14.9462890625,0.0859375
n1,control,n1.edf,EMG1-EMG2,51,14430.0,14460.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-7.749904616558558e-05,1.5837113480742306e-06,-6.1693617192691374e-06,-1.984153103261579,-2.9468008321796,1.5837113784136085e-06,-0.8623184888681242,-3.536697247706413,2.4140349477877407,-0.1925717940809902,0.0524150891354588,0.5797373334307099,0.0,3.7963771956160825e-12,0.0012638580051985,4.216013792600761e-11,0.0140355989598692,8.822267152987651e-11,0.0293703507074575,2.8654014128135646e-09,0.9539253680781896,-0.026556631934383013,-0.047053394566049955,-0.026484316658131203,-0.10335369116534976,-1.3751370048657467,0.163671875,35.86666666666667,-0.07324981509021024,0.0147135189287877,0.0307889397748463,23.238647527372365,0.3695652173913043,4,0.97421875,4.9140625,0.119140625
n1,control,n1.edf,EMG1-EMG2,63,15960.0,15990.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-5.762749586670865e-05,1.5699858813979383e-06,-1.156393482807207e-05,0.11227749084712701,0.8541335834837983,1.5699859082046452e-06,-0.25313417365486734,0.6834862385321175,2.226072281515638,-0.0854422364469695,1.5480706734783238,0.6745738971279345,0.0,1.066437994375262e-12,0.000500029888627,2.005236993378901e-11,0.0094021259159794,5.712652295906156e-11,0.0267854006173174,2.0520942280273303e-09,0.9621829433166632,-0.05759821856091918,-0.029820680445330712,-0.057272564076923584,0.013952180705623348,0.5980839741080859,0.1453125,37.06666666666667,-0.19474049930742898,0.0097716613886026,0.0278381578091455,53.56759911065179,0.4565217391304347,5,0.9656901041666667,3.54296875,0.09375
n1,control,n1.edf,EMG1-EMG2,75,21030.0,21060.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.00040736678112679285,8.09140952122232e-07,-3.388019839755818e-06,-3.371459555957083,-5.161396521634553,8.0914097101844e-07,-3.032407119460214,-0.8394495412843939,2.367675005419511,-0.1418615086146308,0.0752934105782561,0.0,0.0,1.1031568308172166e-12,0.0015827590873078,1.3908539509158707e-11,0.0199553378851794,2.3598626706281422e-11,0.0338582328676543,6.577206260114592e-10,0.9436675444943488,-0.6398046864904814,-0.5202197036728035,-0.6388247071698385,-0.1742541894821596,-1.1317742745010342,0.1576822916666666,37.86666666666667,-1.6294227134750494,0.021146576462871,0.0358794080237196,21.39190552697716,0.5434782608695652,6,0.0302734375,0.4541015625,3.0
n1,control,n1.edf,EMG1-EMG2,87,21870.0,21900.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0012499205137988057,4.68020765358594e-06,-4.26402136589088e-05,20.13607919369997,29.360816931695616,4.680207888357793e-06,10.246016678340021,0.6009174311926613,2.180161462574067,0.0299305289605563,5.0155110396563725,0.69680084592744,1.2625401421056153,3.629422157700297e-12,0.0002396665060967,3.992579291890538e-11,0.0026364734870298,1.1785809504375376e-10,0.0077826818228965,1.49582856036083e-08,0.9877605558250288,2.235224571819567,2.0749924904807466,2.23064043244631,1.02347074321898,3.3625710316556123,0.1265625,31.8,5.572277496368518,0.0026691423052702,0.0078791178459196,32.47296399337351,0.6304347826086957,7,0.9999348958333333,29.998046875,3.0
n1,control,n1.edf,EMG1-EMG2,100,22920.0,22950.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0001410880071219644,1.098601650931152e-06,-9.858832506676842e-06,-0.11227749084712701,0.01716647883509836,1.098601714450926e-06,-2.344140837621816,-3.1697247706421914,2.0102502544798098,-0.1946774430472852,3.601281825541704,0.6622463705721054,0.0,1.4245426677472685e-12,0.0010891262348754,1.995775769746772e-11,0.0152585935049409,5.33235039022436e-11,0.040768190627282,1.2331712038754336e-09,0.9428142383110208,-0.4570959502928323,-0.28706936426803914,-0.4556354055049039,0.008831676173105688,2.6665958969941332,0.1249348958333333,29.666666666666668,-1.110338076568016,0.0161840932019393,0.0432409577313078,37.43201597925312,0.7246376811594203,8,0.25950520833333335,0.3125,0.341796875
n1,control,n1.edf,EMG1-EMG2,112,27090.0,27120.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,8.147335622535097e-05,1.6729523828466551e-06,-9.00419687142312e-06,0.2381956973581232,-0.01716647883509836,1.6729523896634012e-06,0.2531341736548681,0.9495412844036728,2.237708845262516,0.06001153086808,0.691911703465117,0.6943419033972013,1.3025563621591425,1.968762071327653e-12,0.0008861388669579,1.0017994954787402e-11,0.0045090947391317,5.509474048675138e-11,0.024798116350011,2.143823550456332e-09,0.9649339550096246,0.026556631934383013,0.029820680445330712,0.026484316658131203,-0.01897995190711184,-0.19403122849392737,0.1513020833333333,38.4,0.07324981509020982,0.0046729568544272,0.0256992887661039,27.98445850269644,0.8115942028985508,9,0.9932942708333333,5.98046875,0.095703125
n1,control,n1.edf,EMG1-EMG2,124,29820.0,29850.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0007451831362075648,1.975049499252282e-06,-9.767264402899656e-06,0.20806593804683335,0.24873291050608384,1.975049741235752e-06,0.9902642354188695,-0.6009174311926613,2.214817529721319,-0.1885220143456649,0.7179484105506133,0.6580143790202696,1.2961641976020504,8.293334883648908e-13,0.000331750418106,1.7336890989271626e-11,0.0069351122498246,5.168324697478065e-11,0.0206743596315693,2.425359086630796e-09,0.9701934171660572,0.25310000355939927,0.2301632352676013,0.25183245221800177,0.05327306268198105,0.19403122849392682,0.1491536458333333,36.0,0.7035714014211705,0.0071481749176181,0.0213095237153426,62.319016053094686,0.8985507246376812,10,0.9968098958333333,14.9521484375,0.087890625
n11,control,n11.edf,EMG1-EMG2,2,2250.0,2280.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0006656664581044323,3.6987790072937136e-06,-3.2154193627151745e-05,3.008445945945946,1.5809748427672958,3.698805989221259e-06,-0.24261757603952863,-0.9577836411609523,2.203557332977956,0.0277007739929296,3.475286964618575,0.6845984646169533,1.3664101707866396,2.305816438632396e-12,0.0002275468930232,2.8790335080201068e-11,0.0028411417261312,8.838199302953221e-11,0.008721877238849,1.0005726051441493e-08,0.987403783450166,0.3077076721357001,0.24614396793583843,0.3095597746196016,-0.0434436881552161,-0.07445707301661264,0.1494140625,37.93333333333333,0.4673492774876978,0.0028773859020508,0.0088331414007481,38.33002122317791,0.1538461538461538,1,0.942578125,1.9609375,0.10546875
n11,control,n11.edf,EMG1-EMG2,3,2280.0,2310.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.000453050604321814,4.145891925786251e-06,-2.3791356366743986e-05,0.22466216216216156,-0.14544025157232665,4.145919961052804e-06,1.0499280033672311,-0.6939313984168906,1.9806373110277424,-0.0579343050097164,0.732655418241102,0.7080196523151875,1.33277973035875,5.133437704987816e-12,0.0004483788199543,4.899411090009544e-11,0.0042793782436969,1.527885946441484e-10,0.0133452812142758,1.123094245452746e-08,0.9809638324516072,0.6618993313592387,0.519176290401615,0.6616398680745714,0.13562499976729145,0.4107971267668291,0.1496744791666666,38.86666666666667,1.0631791715442755,0.0043624220405781,0.0136042540742033,29.763406789897147,0.2307692307692307,2,0.94453125,1.1796875,0.107421875
n11,control,n11.edf,EMG1-EMG2,4,2310.0,2340.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.0006457958175639849,4.077203901626647e-06,-2.2082163350018312e-05,1.0388513513513513,0.14544025157232698,4.077233134519045e-06,0.8587315300945882,-0.6912928759894479,2.068886437467702,0.0416892299399354,1.0057356562998931,0.695544543672076,1.352995649501505,2.4045609493271214e-12,0.0002174672740394,3.6312020949101294e-11,0.0032840407779531,1.1425914977476155e-10,0.0103335396187544,1.0900891667118488e-08,0.9858711196781604,0.6160171465425537,0.4665812639366675,0.6166859112894958,0.05018990139400602,0.07445707301661264,0.1467447916666666,38.16666666666666,0.9368208284557246,0.0033311055698895,0.010481633362105,47.51767669134574,0.3076923076923077,3,0.987109375,7.451171875,0.08984375
